News Outlet,Date,Compound,Positive,Neutral,Negative,Tweet Count,Tweet Text
@FoxNews,Mon Apr 02 12:41:42 +0000 2018,-0.6486,0.123,0.542,0.335,99,Eagles of Death Metal frontman apologizes for 'mean-spirited' March for Our Lives criticism https://t.co/1BqMVyL4lE
@FoxNews,Mon Apr 02 12:26:52 +0000 2018,0.0,0.0,1.0,0.0,100,"Swans swim past a car submerged under flood water on a residential street in Richmond, England. https://t.co/g1bipnWODQ"
@NYTimes,Tue Apr 03 01:32:02 +0000 2018,-0.7845,0.0,0.734,0.266,1,"The ""affluenza teen,"" who killed 4 people while driving drunk and then fled to Mexico in an effort to evade possibl… https://t.co/LP1GRdTQHS"
@NYTimes,Tue Apr 03 01:23:05 +0000 2018,0.2382,0.089,0.911,0.0,2,"It's Villanova vs. Michigan at the NCAA championship game. Not quite David vs. Goliath, but not too far off either.… https://t.co/gNE0aN5Par"
@NYTimes,Tue Apr 03 01:17:03 +0000 2018,0.0,0.0,1.0,0.0,3,Evening Briefing: Here's what you need to know at the end of the day https://t.co/mQEcGIIDjO
@NYTimes,Tue Apr 03 01:11:06 +0000 2018,0.34,0.103,0.897,0.0,4,"RT @DavidWaldstein: Tonight, Duncan Robinson becomes the first person to play in Div. III and Div. 1 title games. Here’s a story I did last…"
@NYTimes,Tue Apr 03 01:01:08 +0000 2018,0.6369,0.189,0.811,0.0,5,Top-seeded Villanova and third-seeded Michigan are both among the best teams in college basketball. But are they eq… https://t.co/CBiUbihaO5
@NYTimes,Tue Apr 03 00:50:06 +0000 2018,0.0772,0.058,0.942,0.0,6,"RT @HirokoTabuchi: The EPA is set to challenge California's decades-old right to set its own air pollution rules, setting up a showdown bet…"
@NYTimes,Tue Apr 03 00:40:08 +0000 2018,0.4404,0.195,0.805,0.0,7,Villanova vs. Michigan: What to expect in the NCAA men's championship game https://t.co/NvuKsAkWbP
@NYTimes,Tue Apr 03 00:31:05 +0000 2018,0.0,0.0,1.0,0.0,8,"Adults may try and spoil college basketball. But they can't. There’s too much magic, @joedrape writes https://t.co/Hfq9CNkdj7"
@NYTimes,Tue Apr 03 00:17:02 +0000 2018,0.5574,0.223,0.777,0.0,9,Review: NBC’s “Jesus Christ Superstar” may have finally justified the recent live musical fad on network TV https://t.co/2Vzowu0pB8
@NYTimes,Tue Apr 03 00:02:05 +0000 2018,0.0,0.0,1.0,0.0,10,Why Sinclair made dozens of local TV news anchors recite the same script https://t.co/syOOSNRyA6
@NYTimes,Mon Apr 02 23:47:05 +0000 2018,-0.4019,0.0,0.881,0.119,11,RT @nytimesworld: Two self-described sex instructors from Belarus have been detained in Thailand. They say they have evidence of Russian in…
@NYTimes,Mon Apr 02 23:32:01 +0000 2018,0.4215,0.157,0.843,0.0,12,EPA chief Scott Pruitt had a $50-a-day condo linked to lobbyists. Their client’s project got approved. https://t.co/SuZnUhOizI
@NYTimes,Mon Apr 02 23:17:04 +0000 2018,0.0,0.0,1.0,0.0,13,RT @alanblinder: I visited Memphis last month to talk with students about the Rev. Dr. Martin Luther King Jr. Here's what they said. https:…
@NYTimes,Mon Apr 02 23:02:05 +0000 2018,0.0,0.0,1.0,0.0,14,Evening Briefing: Here's what you need to know at the end of the day https://t.co/9LkECFxe12
@NYTimes,Mon Apr 02 22:47:06 +0000 2018,-0.1027,0.078,0.826,0.096,15,"President Trump is nominating an economic moderate to the No. 2 job at the Treasury, even as Trump takes a more haw… https://t.co/5yrG5Lvz48"
@NYTimes,Mon Apr 02 22:32:06 +0000 2018,-0.5574,0.0,0.825,0.175,16,"More than 200 dolphins that died in Brazil were “environmental sentinels,” a biologist says. “When something is wro… https://t.co/WEZ116kzP2"
@NYTimes,Mon Apr 02 22:17:04 +0000 2018,0.0,0.0,1.0,0.0,17,"Katrina Ruff, a local teacher in Oklahoma City, carried a sign that read, “Thanks to West Virginia.” 

“They gave u… https://t.co/NOljYUOQp7"
@NYTimes,Mon Apr 02 22:02:06 +0000 2018,0.7096,0.312,0.688,0.0,18,"The best TV shows and movies new to Netflix, Amazon and more in April
https://t.co/2MU49mvV3Q"
@NYTimes,Mon Apr 02 21:48:30 +0000 2018,0.3254,0.143,0.857,0.0,19,"RT @arappeport: SCOOP: Treasury’s Tax Law Architect, Justin Muzinich, Is Tapped as Deputy Secretary https://t.co/lfpEPD91aq"
@NYTimes,Mon Apr 02 21:40:05 +0000 2018,0.0,0.0,1.0,0.0,20,"RT @NYTSports: In junior high, Enrique and Giancarlo made a pact: they would go by ""Mike"" and ""Ricky."" It took many years and a trip to Eur…"
@NYTimes,Mon Apr 02 21:25:09 +0000 2018,-0.34,0.0,0.902,0.098,21,"One dairy farmer shot all 51 of his milking cows and then turned the gun on himself. 

The dairy industry across th… https://t.co/6dU3JlUwEb"
@NYTimes,Mon Apr 02 21:14:23 +0000 2018,0.5267,0.196,0.804,0.0,22,Are you a current or former cheerleader for a team in the major sports leagues? We'd like to hear from you. https://t.co/c1SPyzMkFc
@NYTimes,Mon Apr 02 21:11:24 +0000 2018,0.3182,0.215,0.673,0.112,23,"Unlike unionized NFL players, cheerleaders are part-time workers with few benefits. Those who complain are told tha… https://t.co/0QuQ2uIGF4"
@NYTimes,Mon Apr 02 21:08:28 +0000 2018,-0.4019,0.088,0.744,0.167,24,The New Orleans Saints fired a cheerleader for posting a picture the team deemed inappropriate on her private Insta… https://t.co/lGQNGBDeZy
@NYTimes,Mon Apr 02 21:06:37 +0000 2018,0.296,0.109,0.891,0.0,25,"Across the NFL, teams even try to place extensive controls on how cheerleaders conduct their lives outside work https://t.co/c1SPyzMkFc"
@NYTimes,Mon Apr 02 21:04:45 +0000 2018,0.25,0.12,0.815,0.065,26,"- Cheerleaders for the Carolina Panthers must leave the stadium to change into their personal attire. 

- Baltimore… https://t.co/0Lk7U2BhHa"
@NYTimes,Mon Apr 02 21:01:18 +0000 2018,0.296,0.15,0.752,0.097,27,"No sweatpants in public, ""ideal body weight"" requirements and personal hygiene tips: A look inside the rule books f… https://t.co/OGkR8hOfpv"
@NYTimes,Mon Apr 02 20:55:06 +0000 2018,-0.6486,0.0,0.806,0.194,28,"""It was impossible not to think that if I were black, I’d be too scared to carry a gun. It was impossible not to re… https://t.co/s7DVYZQtGS"
@NYTimes,Mon Apr 02 20:40:04 +0000 2018,0.0,0.0,1.0,0.0,29,"🎵Tonight,
tonight,
we're watching these tonight 🎵
https://t.co/dq7rvDhB2Z"
@NYTimes,Mon Apr 02 20:24:04 +0000 2018,0.0,0.0,1.0,0.0,30,Breaking News: U.S. stock indexes fell sharply in a broad sell-off driven by continuing scrutiny of technology firm… https://t.co/8wHQiG4YnP
@NYTimes,Mon Apr 02 20:10:03 +0000 2018,-0.5994,0.0,0.837,0.163,31,We asked NYT readers how they reacted to the news of Martin Luther King Jr.'s death. Here are their memories. https://t.co/eYiZT3y1XE
@NYTimes,Mon Apr 02 19:58:06 +0000 2018,0.0,0.0,1.0,0.0,32,As if snow in April weren't dispiriting enough... https://t.co/q4yFFFQexw
@NYTimes,Mon Apr 02 19:48:05 +0000 2018,0.0,0.0,1.0,0.0,33,The Mormon Church has appointed 2 people of color into senior leadership positions for the first time in its nearly… https://t.co/FdxVOTAKGd
@NYTimes,Mon Apr 02 19:38:02 +0000 2018,0.0,0.0,1.0,0.0,34,"RT @ronlieber: After way too long of an absence, I'm back in @nytfood this week with a story about mimouna, which may become your new post-…"
@NYTimes,Mon Apr 02 19:28:06 +0000 2018,0.0,0.0,1.0,0.0,35,"Once again, there's concern how Sinclair wields power over its news broadcasts. https://t.co/UcCCnsdair"
@NYTimes,Mon Apr 02 19:25:40 +0000 2018,-0.3182,0.074,0.788,0.138,36,The Trump administration launched an effort to weaken Obama-era greenhouse gas and fuel economy standards for autom… https://t.co/rFbQ5WgcEs
@NYTimes,Mon Apr 02 19:18:01 +0000 2018,0.0,0.0,1.0,0.0,37,RT @NYTStyles: “A lot of people think they’ll be in weaves for the rest of their life.” https://t.co/oa1j7hcDXj
@NYTimes,Mon Apr 02 18:58:01 +0000 2018,0.0,0.0,1.0,0.0,38,Sinclair made dozens of local TV news anchors recite the same script to their combined millions of viewers https://t.co/RJeV7YKK5H
@NYTimes,Mon Apr 02 18:48:01 +0000 2018,0.4767,0.154,0.846,0.0,39,"Surrounded by children at the annual Easter Egg Roll festivities, President Trump lashed out again about DACA https://t.co/ca5CkZ6Tst"
@NYTimes,Mon Apr 02 18:38:03 +0000 2018,0.4404,0.162,0.838,0.0,40,Michigan got to the championship game by the seat of its pants. Villanova is a giant. https://t.co/mXZ2e939SA
@NYTimes,Mon Apr 02 18:29:02 +0000 2018,0.5267,0.216,0.784,0.0,41,"NFL cheerleader handbooks, 7 of which have been reviewed by The Times, include personal hygiene tips, like shaving… https://t.co/ACxHXG2sKh"
@NYTimes,Mon Apr 02 18:18:03 +0000 2018,-0.5574,0.0,0.854,0.146,42,"If Robert Mueller is fired, what happens next? Impeachment might not be as likely as some think. Here’s a look at t… https://t.co/opVhOTqZnh"
@NYTimes,Mon Apr 02 18:08:04 +0000 2018,-0.6705,0.085,0.627,0.288,43,"While other men accused of sexual harassment lie low, Mario Batali has been actively exploring when or whether he c… https://t.co/qUyDSTcMD1"
@NYTimes,Mon Apr 02 17:58:03 +0000 2018,-0.7845,0.0,0.734,0.266,44,"The ""affluenza teen,"" who killed 4 people while driving drunk and then fled to Mexico in an effort to evade possibl… https://t.co/TtmLhvjgcZ"
@NYTimes,Mon Apr 02 17:48:03 +0000 2018,0.5574,0.175,0.825,0.0,45,The Supreme Court ruled for an Arizona police officer who shot a woman outside her home in Tucson https://t.co/AAUTzW6ziv
@NYTimes,Mon Apr 02 17:38:02 +0000 2018,-0.6597,0.0,0.827,0.173,46,"RT @NYTScience: How did a virus that might ordinarily have claimed a few dolphins end up killing scores of them? In Brazil, scientists are…"
@NYTimes,Mon Apr 02 17:28:03 +0000 2018,-0.4588,0.074,0.745,0.181,47,"RT @nytimesworld: British and American officials say they are struck by the symbolism of the attack on the ex-spy, as well as its effective…"
@NYTimes,Mon Apr 02 17:18:03 +0000 2018,0.0,0.0,1.0,0.0,48,"Thousands of teachers in Oklahoma and Kentucky walked off the job Monday morning, shutting down school districts as… https://t.co/C8mugq1zii"
@NYTimes,Mon Apr 02 17:08:03 +0000 2018,0.0772,0.064,0.936,0.0,49,"RT @NYTimesAtWar: On a trip from Iraqi Kurdistan to Sinjar, @alissanyt encountered an unsettling number of checkpoints that made travel nea…"
@NYTimes,Mon Apr 02 16:59:22 +0000 2018,0.0,0.0,1.0,0.0,50,"President Trump suggested Putin visit the White House, officials say https://t.co/WcdFrTkGk1"
@NYTimes,Mon Apr 02 16:48:04 +0000 2018,0.2263,0.091,0.909,0.0,51,RT @nytpolitics: He's been a Muppet wrangler and the U.S. ambassador to France. Now Charles Rivkin is Hollywood's head cheerleader. https:/…
@NYTimes,Mon Apr 02 16:38:04 +0000 2018,0.0,0.108,0.784,0.108,52,"As vaping rises at high schools and middle schools, officials are worried e-cigarettes are creating a new generatio… https://t.co/PSMW4B4CV9"
@NYTimes,Mon Apr 02 16:28:07 +0000 2018,-0.0258,0.214,0.569,0.217,53,"Last fall, we shared readers' 13-word stories of romance, obsession and heartbreak. Here are some more of the thous… https://t.co/oytdtBXYvW"
@NYTimes,Mon Apr 02 16:18:05 +0000 2018,-0.5574,0.0,0.841,0.159,54,"Steven Bochco, the producer of “Hill Street Blues” and “NYPD Blue,” died on Sunday. His gritty police dramas change… https://t.co/TDhOqQuazn"
@NYTimes,Mon Apr 02 16:08:07 +0000 2018,-0.5994,0.0,0.776,0.224,55,RT @TimHerrera: Stop wasting money and finally start that budget. Here are some tips to get you going. https://t.co/ufXXY3Hozb
@NYTimes,Mon Apr 02 15:58:05 +0000 2018,0.0,0.0,1.0,0.0,56,The race to automate stores is underway https://t.co/NYywyTdden
@NYTimes,Mon Apr 02 15:48:02 +0000 2018,0.3612,0.122,0.878,0.0,57,"A 77-year-old who owns an estimated 75 guns: ""It'll go away. Like all the other times.""
A 17-year-old who protests:… https://t.co/lLYxoinohJ"
@NYTimes,Mon Apr 02 15:38:01 +0000 2018,0.5574,0.223,0.777,0.0,58,Review: NBC’s “Jesus Christ Superstar” may have finally justified the recent live musical fad on network TV https://t.co/xoRihJn7JS
@NYTimes,Mon Apr 02 15:28:01 +0000 2018,-0.25,0.124,0.677,0.199,59,"The government of Malaysia is moving to outlaw ""fake news."" Critics say the move is intended to stifle free speech… https://t.co/aNk1o7gmHb"
@NYTimes,Mon Apr 02 15:18:01 +0000 2018,0.431,0.11,0.89,0.0,60,"RT @NYTScience: When he was 12, his video went viral. That's when he discovered that maybe it's not correcting bad science that audiences o…"
@NYTimes,Mon Apr 02 15:08:08 +0000 2018,-0.1295,0.117,0.736,0.148,61,California's governor pardoned 5 ex-convicts who were facing possible deportation. President Trump wasn't pleased. https://t.co/ZULUDAIMpN
@NYTimes,Mon Apr 02 14:58:02 +0000 2018,-0.34,0.0,0.909,0.091,62,RT @nytopinion: People who don’t own guns understand that some need to own one; and gun owners understand the need to keep other people saf…
@NYTimes,Mon Apr 02 14:48:02 +0000 2018,0.0,0.0,1.0,0.0,63,"The women’s Final Four ended on Sunday for Notre Dame just as the semifinals had on Friday, with Arike Ogunbowale h… https://t.co/CztABtxyNv"
@NYTimes,Mon Apr 02 14:38:02 +0000 2018,0.0,0.0,1.0,0.0,64,"""I turned and stared down the aisle where a kid who looked about 18 was aiming an AR-15 the salesman had handed him… https://t.co/lF9PGhRwVt"
@NYTimes,Mon Apr 02 14:30:32 +0000 2018,-0.8442,0.0,0.588,0.412,65,"Winnie Madikizela-Mandela, whose fight against apartheid was later overshadowed by scandal, has died at 81 https://t.co/1CsDdgTHI8"
@NYTimes,Mon Apr 02 14:28:01 +0000 2018,-0.6124,0.0,0.821,0.179,66,"RT @nytimesworld: Violence has waned in what was the bloodiest day in Gaza since the war of 2014, but both sides have been defending their…"
@NYTimes,Mon Apr 02 14:18:01 +0000 2018,0.1531,0.226,0.632,0.142,67,The tech industry thinks it has a solution for the problems it created. (It's blockchain.) https://t.co/QeHe17EMUf
@NYTimes,Mon Apr 02 14:08:03 +0000 2018,0.3182,0.108,0.892,0.0,68,A museum wasn’t sure whose head they had put on display. That’s when the FBI’s forensic scientists were called in. https://t.co/URMhm8SPD9
@NYTimes,Mon Apr 02 13:58:01 +0000 2018,0.7184,0.261,0.739,0.0,69,"The #MeToo movement has brought down many powerful men. As the fallout continues, it's hitting charities and instit… https://t.co/nEOXLoVy1B"
@NYTimes,Mon Apr 02 13:48:05 +0000 2018,-0.4019,0.0,0.87,0.13,70,The jobs these companies offer are in out-of-way places. The work is low-paid and disagreeable. And native-born Ame… https://t.co/hjHTlixNw2
@NYTimes,Mon Apr 02 13:40:56 +0000 2018,0.1779,0.096,0.904,0.0,71,"RT @nytimes: Fact Check: The Facts Behind Trump’s Tweet on Amazon, Taxes and the Postal Service https://t.co/eDFR9JldgC"
@NYTimes,Mon Apr 02 13:38:05 +0000 2018,0.0,0.0,1.0,0.0,72,He's new to New York and has never worked in the city's public school system. Here's what the new chancellor of pub… https://t.co/wp8saMunjv
@NYTimes,Mon Apr 02 13:28:04 +0000 2018,0.3818,0.157,0.843,0.0,73,"President Trump tweeted that DACA, a plan to protect young immigrants from deportation, is ""dead"" https://t.co/9YDJXm5zxj"
@NYTimes,Mon Apr 02 13:18:02 +0000 2018,0.0,0.0,1.0,0.0,74,A Chinese space station the size of a school bus re-entered the Earth's atmosphere on Sunday night https://t.co/dPzgN7upKb
@NYTimes,Mon Apr 02 13:08:03 +0000 2018,-0.6249,0.0,0.769,0.231,75,"People are increasingly calling for boycotts of the big tech companies. The problem is that Facebook, Apple, Amazon… https://t.co/mu3o1ABVUe"
@NYTimes,Mon Apr 02 12:58:05 +0000 2018,-0.1786,0.0,0.922,0.078,76,"RT @nytimesworld: Unraveling a police state is never easy, but Uzbekistan is taking the first steps, at a time when even once-proudly democ…"
@NYTimes,Mon Apr 02 12:53:04 +0000 2018,0.0,0.0,1.0,0.0,77,China just hit back at President Trump’s tariffs on steel and aluminum. The country placed tariffs on pork and 127… https://t.co/EbNr0v3uqb
@NYTimes,Mon Apr 02 12:48:02 +0000 2018,-0.743,0.0,0.741,0.259,78,Jared Kushner wants to overhaul the prison system. Jeff Sessions bitterly opposes such a move. That has set the sce… https://t.co/bfAvyriu7c
@NYTimes,Mon Apr 02 12:38:03 +0000 2018,0.0,0.0,1.0,0.0,79,"""They can pin them on to their shirt collar or bra strap and lean over and take a hit every now and then, and who’s… https://t.co/OH3RxnOwnI"
@NYTimes,Mon Apr 02 12:28:06 +0000 2018,-0.5859,0.0,0.808,0.192,80,British officials investigating the poisoning of a former Russian spy believe it's likely that an assassin smeared… https://t.co/OasjVi4bKl
@NYTimes,Mon Apr 02 12:18:02 +0000 2018,0.0,0.0,1.0,0.0,81,Morning Briefing: Here's what you need to know to start your day https://t.co/uuuWI3FzBW
@NYTimes,Mon Apr 02 12:11:20 +0000 2018,0.6369,0.16,0.84,0.0,82,RT @nytimesmusic: Ashley McBryde's career as a Nashville songwriter never took off. Now she’s made one of the best country albums of the la…
@NYTimes,Mon Apr 02 12:05:21 +0000 2018,0.0,0.0,1.0,0.0,83,Why Sinclair made dozens of local TV news anchors recite the same script https://t.co/c0rMxKmTLy
@NYTimes,Mon Apr 02 12:03:36 +0000 2018,-0.296,0.104,0.739,0.157,84,"RT @NYTObits: She died at 17, giving her life to the cause of Korean resistance to Japanese rule. https://t.co/ciesDZrE83"
@NYTimes,Mon Apr 02 11:45:58 +0000 2018,0.6908,0.322,0.678,0.0,85,A few practical recommendations to make it easier to drink better wine every day https://t.co/kB6aDmlcnD
@NYTimes,Mon Apr 02 11:28:16 +0000 2018,0.25,0.158,0.842,0.0,86,"RT @NYTHealth: First retirement, then unretirement: A growing number of older workers are heading back to the workplace. https://t.co/NRZ0T…"
@NYTimes,Mon Apr 02 11:12:01 +0000 2018,-0.7906,0.0,0.75,0.25,87,"It was at the center of one of the largest fraud scandals in the history of for-profit colleges. Now, it's asking t… https://t.co/8ZZIUZNHDe"
@NYTimes,Mon Apr 02 10:58:28 +0000 2018,0.0,0.0,1.0,0.0,88,Nonfiction: The Epidemic of Wrongful Convictions in America https://t.co/DNFSK8bgPQ
@NYTimes,Mon Apr 02 10:49:49 +0000 2018,-0.5423,0.0,0.851,0.149,89,"RT @nytimesarts: Collaborating on a ""Mean Girls"" musical ""could have been a bad arranged marriage,"" says Tina Fey. ""I feel really very luck…"
@NYTimes,Mon Apr 02 10:32:05 +0000 2018,0.3612,0.122,0.878,0.0,90,"A 77-year-old who owns an estimated 75 guns: ""It'll go away. Like all the other times.""
A 17-year-old who protests:… https://t.co/O1gJ5AEHgL"
@NYTimes,Mon Apr 02 10:27:54 +0000 2018,0.0,0.0,1.0,0.0,91,The Checkup: When Your Baby Is Your Roommate https://t.co/WJ8dsClaaL
@NYTimes,Mon Apr 02 10:16:38 +0000 2018,-0.34,0.166,0.625,0.209,92,RT @nytopinion: We should stop saying “Asperger.” It’s one way to honor the children killed in Hans Asperger's name as well as those still…
@NYTimes,Mon Apr 02 09:59:36 +0000 2018,0.0,0.0,1.0,0.0,93,What to cook this week https://t.co/d1imKGrfPY
@NYTimes,Mon Apr 02 09:43:24 +0000 2018,0.0,0.0,1.0,0.0,94,"RT @nytimesmusic: “There’s something about music you listen to in high school. When you hear it, it takes you right back,” Frankie Cosmos's…"
@NYTimes,Mon Apr 02 09:27:24 +0000 2018,0.3612,0.116,0.884,0.0,95,"Many of the references in ""Ready Player One"" are merely part of the set decoration — graffiti on a wall, a sticker… https://t.co/Mu847tkZXs"
@NYTimes,Mon Apr 02 09:10:04 +0000 2018,-0.2263,0.051,0.863,0.086,96,"RT @nytimesworld: No male student has graduated high school in 48 Afghan districts over the past 17 years, activists say. The number is eve…"
@NYTimes,Mon Apr 02 08:41:50 +0000 2018,0.4588,0.289,0.563,0.148,97,"RT @nytimesbooks: This April 1, revisit a great literary hoax.
https://t.co/KHizQJKang"
@NYTimes,Mon Apr 02 08:25:17 +0000 2018,0.3818,0.106,0.894,0.0,98,"RT @nytimesworld: The South China Morning Post, now owned by Alibaba, has become the leading edge of a mission to promote China’s soft powe…"
@NYTimes,Mon Apr 02 08:07:22 +0000 2018,0.5267,0.167,0.833,0.0,99,Professional skater Lacey Baker began skateboarding at around 2 years old. Now she's an inspiration to young skater… https://t.co/PqywETwVvw
@NYTimes,Mon Apr 02 07:49:41 +0000 2018,0.0,0.0,1.0,0.0,100,“Romeo and Juliet never had to grow older together or put their kids through college. Juliet never went through men… https://t.co/8PWXTegwiX
@CBSNews,Tue Apr 03 01:41:04 +0000 2018,-0.1531,0.129,0.682,0.189,1,The Justice Department is suing California over its attempt to block the sale of federal lands within the state's b… https://t.co/DcTHQNVTJx
@CBSNews,Tue Apr 03 01:17:25 +0000 2018,0.2263,0.101,0.899,0.0,2,"Planned Parenthood President @CecileRichards told CBSN's Red &amp; Blue she plans on being ""cheerleader on the sideline… https://t.co/m4Wm2wwHV6"
@CBSNews,Tue Apr 03 01:15:01 +0000 2018,0.4215,0.109,0.891,0.0,3,"The Wildcats opened up as 6.5 point favorites to take home the title for their second time in the past two years, b… https://t.co/urZpKiBGhm"
@CBSNews,Tue Apr 03 00:55:01 +0000 2018,0.296,0.109,0.891,0.0,4,Martin Luther King's three surviving children talked with CBS News about his legacy in their first joint interview… https://t.co/QX00muYgan
@CBSNews,Tue Apr 03 00:35:01 +0000 2018,0.0,0.0,1.0,0.0,5,The Michigan Wolverines will face off against the Villanova Wildcats for the NCAA title tonight. Here's how to watc… https://t.co/egFa0Iomrb
@CBSNews,Tue Apr 03 00:08:01 +0000 2018,-0.25,0.0,0.895,0.105,6,"Crews used ""Batman-like tools"" to find teen stuck in Los Angeles sewer pipe for 13 hours. https://t.co/9vz63E1vpY https://t.co/oa0n7BhuER"
@CBSNews,Mon Apr 02 23:55:01 +0000 2018,-0.128,0.0,0.93,0.07,7,Hundreds of schools were closed Monday in Oklahoma and Kentucky as teachers went on strike in both states. They wer… https://t.co/ybYzWWiujv
@CBSNews,Mon Apr 02 23:35:01 +0000 2018,0.2263,0.095,0.905,0.0,8,Video appears to show two Fort Worth officers repeatedly punching 35-year-old Forrest Curry while trying to place h… https://t.co/9dav3S0ibk
@CBSNews,Mon Apr 02 23:10:37 +0000 2018,-0.0258,0.209,0.578,0.213,9,"The ""Affluenza teen"" is a free man. Ethan Couch, known for blaming his wealthy upbringing on a drunken crash that k… https://t.co/MXsy20pJDS"
@CBSNews,Mon Apr 02 23:09:00 +0000 2018,0.5267,0.167,0.833,0.0,10,"RT @CBSEveningNews: MORE TO WATCH:

 ""We always thought, growing up, that  J. Edgar Hoover, and his FBI at that time, definitely had some d…"
@CBSNews,Mon Apr 02 23:04:36 +0000 2018,0.6249,0.177,0.823,0.0,11,"This is World Autism Awareness Day, and employers are becoming aware that adults with autism can be a great source… https://t.co/7WqcdvEJdQ"
@CBSNews,Mon Apr 02 23:01:55 +0000 2018,0.0,0.0,1.0,0.0,12,"How far do you have to go to keep your identity a secret when you're online? As @tonydokoupil found out, staying an… https://t.co/lMiGinFmiR"
@CBSNews,Mon Apr 02 23:00:26 +0000 2018,0.0,0.0,1.0,0.0,13,"""He was a doer, not just a dreamer."" Fifty years ago Dr. Martin Luther King, Jr. was assassinated in Memphis. King'… https://t.co/WVR0NPFZpi"
@CBSNews,Mon Apr 02 22:54:02 +0000 2018,0.0,0.0,1.0,0.0,14,Hundreds of schools were closed today in Oklahoma and Kentucky. Thousands of teachers walked out of classrooms to r… https://t.co/WXV9sgTWA1
@CBSNews,Mon Apr 02 22:51:11 +0000 2018,-0.128,0.089,0.798,0.113,15,Bystanders captured video of Fort Worth officers punching 35-year-old Forrest Curry as they tried to arrest him. Hi… https://t.co/WLsPzDbijG
@CBSNews,Mon Apr 02 22:40:19 +0000 2018,-0.7862,0.0,0.698,0.302,16,President Trump said DACA is dead because Democrats didn't care or act. @MajorCBS has more on this.… https://t.co/rTHY5OI3ld
@CBSNews,Mon Apr 02 22:37:12 +0000 2018,0.0,0.0,1.0,0.0,17,"""Winter is not letting go so easy,"" @ericfisher says as a spring snowstorm has swept from the Midwest to the Northe… https://t.co/MR3QamG0wi"
@CBSNews,Mon Apr 02 22:34:01 +0000 2018,-0.5267,0.0,0.839,0.161,18,"RT @CBSEveningNews: The Dow plunged as much as 700, hitting its low for the year before recovering some and closing with a loss of 458 poin…"
@CBSNews,Mon Apr 02 22:15:01 +0000 2018,-0.6486,0.062,0.7,0.239,19,Fired deputy FBI Director Andrew McCabe said Monday that he will stop gathering GoFundMe donations for his legal de… https://t.co/pl7ZX0bLyT
@CBSNews,Mon Apr 02 22:00:02 +0000 2018,-0.5106,0.0,0.788,0.212,20,Massachusetts man falsely accused as gunman in Parkland shooting is suing Alex Jones and InfoWars for defamation… https://t.co/zxOkZQypIP
@CBSNews,Mon Apr 02 21:32:06 +0000 2018,0.0,0.0,1.0,0.0,21,"Rep. Elizabeth Esty (D-CT) will not seek reelection, she announces; some had previously called for her resignation… https://t.co/ynR76ngYTT"
@CBSNews,Mon Apr 02 21:03:02 +0000 2018,0.0,0.0,1.0,0.0,22,"China tariffs on U.S. products are ""significant,"" CBS News senior global affairs contributor says, but ""we're not i… https://t.co/2ifBFBI9ik"
@CBSNews,Mon Apr 02 20:33:52 +0000 2018,-0.2263,0.066,0.83,0.105,23,"Pres. Trump jumped to the defense of Sinclair Broadcast Group, which is under fire following the rapid spread of a… https://t.co/BPHClEbue8"
@CBSNews,Mon Apr 02 20:15:01 +0000 2018,0.4019,0.131,0.814,0.054,24,"After being found in more and more overdose deaths, gabapentin, a drug that has been touted as a safe alternative t… https://t.co/l2yzH2vwHR"
@CBSNews,Mon Apr 02 20:00:03 +0000 2018,-0.5719,0.118,0.627,0.255,25,"Police have arrested two former day care workers, who allegedly lifted kids into the air, violently slammed them on… https://t.co/J6sD3srQcH"
@CBSNews,Mon Apr 02 19:45:40 +0000 2018,0.0,0.0,1.0,0.0,26,"Cold, snowy weather is not only impacting the start of spring -- it's also impacting the start of baseball season… https://t.co/x4sznrHlTf"
@CBSNews,Mon Apr 02 19:30:01 +0000 2018,0.4215,0.167,0.833,0.0,27,"""Condom snorting"" is the newest viral trend among teens on social media. And like the Tide Pod Challenge before it,… https://t.co/Uh6rRGNvV3"
@CBSNews,Mon Apr 02 19:00:03 +0000 2018,0.0,0.0,1.0,0.0,28,"Most Americans don't think teachers in their community are paid enough, according to a recent CBS News poll… https://t.co/vZHpmxDCu6"
@CBSNews,Mon Apr 02 18:45:01 +0000 2018,0.4404,0.206,0.794,0.0,29,Taylor Swift delivers surprise performance for a crowd of approximately 40 people at Nashville's Bluebird Cafe; the… https://t.co/UMEOcyBNzu
@CBSNews,Mon Apr 02 18:29:59 +0000 2018,-0.6597,0.0,0.827,0.173,30,"When Dr. Martin Luther King Jr. was murdered, 50 years ago this week, Martin the third, Dexter &amp; Bernice King were… https://t.co/pa6jBHsZCn"
@CBSNews,Mon Apr 02 18:00:49 +0000 2018,0.0,0.0,1.0,0.0,31,"""We are the future. Our students are the future. And they need to fund our future."" Thousands of teachers flooded t… https://t.co/CbJL1Tm27R"
@CBSNews,Mon Apr 02 17:45:30 +0000 2018,-0.2263,0.0,0.909,0.091,32,Forget the Easter Bunny. A family in Florida just had a run-in with the Easter Alligator and caught the whole thing… https://t.co/L0OVvVCWQW
@CBSNews,Mon Apr 02 17:28:30 +0000 2018,0.0772,0.08,0.92,0.0,33,"With a record number of women running for office, departing Planned Parenthood president Cecile Richards tells… https://t.co/WzbzldGUMY"
